"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка API метода GET","1259","Проверка получения информации по ранее созданному пользователю","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:37 UTC 2025","passed","Sat Aug 16 22:21:38 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getUserById"
"Проверка ошибок при неккоректном заполнении карточки клиента","5662","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:15:55 UTC 2025","passed","Sat Aug 16 22:16:01 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","4715","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Sat Aug 16 22:12:35 UTC 2025","failed","Sat Aug 16 22:12:39 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Проверка ошибок  при удалении","5206","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:17:03 UTC 2025","passed","Sat Aug 16 22:17:08 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Негативные проверки на ввод цифр в поля ввода","4637","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:10:59 UTC 2025","passed","Sat Aug 16 22:11:03 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка изменения значения возраста нажатием стрелочек","6248","Проверка изменения значения возраста нажатием стрелочек","PfDiplomaTeam1 All Tests","Sat Aug 16 22:13:51 UTC 2025","passed","Sat Aug 16 22:13:57 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickAge"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","633","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:06 UTC 2025","passed","Sat Aug 16 22:21:07 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Позитивная проверка на ввод цифр в поля ввода","4623","Ввод цифр в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:11:03 UTC 2025","passed","Sat Aug 16 22:11:08 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","positiveInputInFields"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5697","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Sat Aug 16 22:12:59 UTC 2025","passed","Sat Aug 16 22:13:05 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Проверка покупки автомобиля (user.amount = car.price)","4114","Покупка того же автомобиля пользователем","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:20 UTC 2025","passed","Sat Aug 16 22:21:24 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyCarTwice"
"Проверка ошибок  при удалении","4731","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:17:49 UTC 2025","passed","Sat Aug 16 22:17:53 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка API метода POST: выполнение запроса с неверным методом","1874","Нарушение контракта POST /user/{userId}","PfDiplomaTeam1 All Tests","Sat Aug 16 22:20:59 UTC 2025","failed","Sat Aug 16 22:21:00 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","buyOrSellCarByUserIdCarIdWrongMethod"
"Проверка API метода DELETE","1859","Попытка удаления несуществующего пользователя","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:15 UTC 2025","passed","Sat Aug 16 22:21:17 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","deleteUserByNonExistentId"
"Позитивная проверка на ввод цифр в поля ввода","4521","Ввод цифр в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:18:49 UTC 2025","passed","Sat Aug 16 22:18:54 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","positiveInputInFields"
